ClientName,PriceAdjustment,TimePoint
Kevin Ivester,1.07058660797542,6
Phillip Clingman,1.02498348302255,6
Kiara Zapata,0.799117599600327,6
Myrta Wolfenbarger,0.857036399846331,6
Becky Correll,0.914111857813558,6
Danna Kidney,1.21254262222644,6
Lynne Rinehart,1.03861255978573,6
Magan Devries,1.01248996479273,6
Harley Crawley,0.977591444735423,6
Bernita Boulay,1.12757898827271,6
Nila Yarger,0.987416799078704,6
Sabrina Figgins,1.03433549466528,6
Ivory Meas,1.07910731757512,6
Tonia Sheley,0.988912319279249,6
Julian Prevo,1.06199883921789,6
Maren Peloquin,1.02941058568291,6
Rosalind Ogden,1.08725945213303,6
Kyra Chretien,1.05596476527516,6
Ara Dash,1.14883401705092,6
Cleopatra Gothard,1.03552576778158,6
Myrna Moller,1.06507794670021,6
Calista Yung,0.944546605976226,6
Shonna Zimmerer,0.933509387480057,6
Tajuana Casterline,0.971404470703963,6
Marion Mcateer,0.865988338268228,6
Iesha Mirabito,1.0125481684988,6
Porfirio Sytsma,0.827813423181491,6
Fredericka Jose,1.21440643558821,6
Valeri Cleland,0.992424709842386,6
Staci Pecor,0.874978984719259,6
