ClientName,PriceAdjustment,TimePoint
Charmain Hutchens,1.00748871193017,29
Sabrina Figgins,0.946175339420261,29
Arline Ewin,1.11408059084563,29
Lance Lemieux,1.15975230461182,29
Margarette Gohr,0.930474799309846,29
Lorina Chee,0.92702045202111,29
Odis Solan,1.02315006045002,29
Iesha Mirabito,0.992239705925729,29
Clora Stoneman,1.19706905062775,29
Alpha Zazueta,1.0023515789515,29
Alvina Chester,1.02251024542713,29
Kaycee Hooser,1.05926438195103,29
Donita Kuchta,0.9582353582527,29
Ricki Hegg,0.99801355857628,29
Angelic Loring,0.856534204487624,29
Anibal Oh,0.949440828062315,29
Nelle Woodell,1.05689364653416,29
Marcell Hendershot,1.11389161950081,29
Annice Muth,1.10473695864201,29
Sharolyn Rutherford,1.16484723491813,29
Ada Tarrance,1.14637262489757,29
Myriam Peed,1.00420373043507,29
Julian Prevo,1.01792621486259,29
Marcie Nolen,0.864484271689936,29
Jarvis Honeycutt,1.01073447614013,29
Anne Ritzman,1.05103250612531,29
Daniella Shahan,1.10519942713855,29
Riley Castellon,0.983836651615091,29
Claudie Whiteley,0.862507619101587,29
Melonie Ahlquist,0.905519021721291,29
