ClientName,PriceAdjustment,TimePoint
Nila Yarger,0.823905764764287,99
Donita Kuchta,0.773182142542861,99
Missy Bishop,1.01168079321354,99
Tyesha Holloman,1.04182638369816,99
Lasandra Ardoin,0.812361266109224,99
Hailey Syverson,0.922326645354772,99
Nicky Dunnigan,1.12673269405746,99
Sharolyn Rutherford,1.03052315917998,99
Arletha Lopiccolo,0.850466706959503,99
Lynne Rinehart,1.06823346782127,99
Glinda Tyrrell,0.955089129543168,99
Marylee Sahr,0.991143984769181,99
Jonah Sheckler,1.0268624357399,99
Eleanora Levalley,0.855835467103727,99
Elbert Kinghorn,1.04185778625166,99
Eufemia Healey,1.05829323507694,99
Justina Lain,1.16411037773201,99
Niesha Harshberger,0.905799753903473,99
Kimberley Schumaker,0.840239079474331,99
Sonia Headlee,0.921009081818048,99
Lara Silverberg,1.00730219282897,99
Myriam Peed,0.764592401391326,99
Meg Quan,1.08649513771412,99
Arline Ewin,1.08279548531075,99
Janeth Slye,1.01454135338034,99
Corey Worley,1.1064488005153,99
Nereida Heatley,0.99322678092443,99
Ciara Emory,0.775190487747959,99
Dennise Mecham,1.00234419814672,99
Laila Beauchamp,0.895717761567871,99
