ClientName,PriceAdjustment,TimePoint
Brady Tamashiro,1.06364033885878,45
Vennie Almodovar,0.987781537854095,45
Shonna Zimmerer,1.16578041395937,45
Sharolyn Rutherford,1.03582647466543,45
Hailey Syverson,0.979079428570319,45
Laila Beauchamp,1.00220631346647,45
Anne Ritzman,1.14733979413232,45
Torri Siebert,0.977907744611752,45
Corey Worley,1.05386134059641,45
Amy Kenan,1.101747364041,45
Fredericka Jose,1.01276654611916,45
Myrta Wolfenbarger,1.05323983820394,45
Twila Kaelin,1.05304251153466,45
Vicente Eger,0.960994299442247,45
Valeri Cleland,1.09455433803671,45
Bernita Boulay,1.03576215345747,45
Jolynn Muniz,1.03992034285705,45
Raymonde Shomo,0.885540394768877,45
Ciara Emory,1.09244089469217,45
Kyra Chretien,1.08896488432129,45
Bettye Weimer,1.06922324076875,45
Candi Sturdevant,1.0501733503348,45
Phillip Clingman,0.82292651357213,45
Kathy Rathburn,0.772342260411454,45
Gaylene Blanchette,0.991104009230749,45
Nicky Dunnigan,1.00647068410489,45
Helena Stoudemire,0.974489323404218,45
Gilbert Woody,1.118003130613,45
Cherise Lim,0.971240406490914,45
Tory Borkholder,0.815723239679526,45
