ClientName,PriceAdjustment,TimePoint
Harley Crawley,0.992226446514898,65
Candi Sturdevant,0.99739278536827,65
Ilana Brautigam,0.904900331655626,65
Kristine Delong,0.932176308137012,65
Athena Sidle,1.01978098134834,65
Alpha Zazueta,1.18780863134226,65
Shonna Zimmerer,0.816527624125554,65
Geraldo Oyer,1.09417157301133,65
Lenora Coffey,0.941763775843386,65
Alessandra Lees,0.994318575831516,65
Jolynn Muniz,0.985648879017323,65
Deidre Espana,0.979046523789038,65
Lynda Pigg,0.823544165148517,65
Sherice Erikson,0.907890758953816,65
Melida Thode,1.02225351317285,65
Kiara Zapata,1.04003998149045,65
Gil Dowling,0.879618547616034,65
Saul Hargrave,0.961848128348094,65
Caryn Bordelon,1.17296969077937,65
Serafina Hackworth,0.977989229385222,65
Twila Kaelin,0.857462543580258,65
Ulrike Woosley,1.2493561572023,65
Daniella Shahan,1.06613142916801,65
Miles Hayles,1.07883049329505,65
Tory Borkholder,0.961185172472023,65
Prince Watkins,1.22974735257358,65
Renee Saenz,0.932985585273105,65
Lara Silverberg,0.889810295436582,65
Jo Cloninger,1.14017620521263,65
Anibal Oh,1.07859617269141,65
