ClientName,PriceAdjustment,TimePoint
Claudie Whiteley,0.954437598551984,58
Odis Solan,1.03509785496726,58
Elbert Kinghorn,0.992862544110169,58
Emmitt Varnadoe,0.804804702120237,58
Anne Ritzman,1.09378967217776,58
Carolina Atwell,0.984335371861022,58
Rosalind Ogden,1.03334377990706,58
Nelle Woodell,0.863894633463146,58
Haley Oritz,1.00860113678584,58
Lance Amon,0.792771036612522,58
Loris Arter,0.974658067381988,58
Nereida Heatley,0.923526452878756,58
Lynda Pigg,0.946533035303207,58
Iona Thrailkill,1.14602807448113,58
Sonia Headlee,1.0002583024423,58
Taryn Dimaggio,0.916417121826025,58
Angelic Loring,1.2144396722764,58
Dennise Mecham,1.02302256477635,58
Annice Muth,1.01525477307033,58
Lance Lemieux,1.12966537402529,58
Zachariah Speer,0.980540477989193,58
Donita Kuchta,0.971293403695506,58
Calista Yung,0.977869903456582,58
Glinda Tyrrell,0.976945574410074,58
Melonie Ahlquist,0.866188478008377,58
Melida Thode,1.03463306510789,58
Jonah Sheckler,1.06962904239235,58
Arletha Lopiccolo,0.97487448419438,58
Glady Glazer,1.02387992832431,58
Staci Pecor,1.03677328347399,58
