ClientName,PriceAdjustment,TimePoint
Riley Castellon,0.850018800340586,2
Saul Hargrave,1.16530617734548,2
Alexa Callihan,0.915949749956969,2
Gil Dowling,0.998935645234386,2
Inga Mcmonagle,0.865398783737444,2
Marylee Sahr,0.99735855838791,2
Laila Beauchamp,0.843294565970721,2
Kacie Holub,1.00188991521175,2
Becky Correll,0.932853966246649,2
Maren Peloquin,0.931558635350341,2
Anne Ritzman,0.912150476378618,2
Shaneka Raines,1.00487006817627,2
Terri Bellino,1.0465477571424,2
Glady Glazer,1.06341035916092,2
Susanne Mcroy,0.866306956994712,2
Verla Zeitler,1.013872731056,2
Agnes Alcina,0.952951159401811,2
Claudie Whiteley,0.886802778940517,2
Anibal Oh,0.96840811318755,2
Annice Goulding,1.15569461214966,2
Ricki Hegg,1.058415058608,2
Niesha Harshberger,1.08263718729469,2
Harley Crawley,0.918872781008868,2
Charmain Hutchens,0.885473674811474,2
Meg Quan,0.978574712563866,2
Iesha Mirabito,1.07320406104237,2
Vicente Eger,0.811397910752053,2
Alline Colclough,0.951977767591587,2
Sharolyn Rutherford,1.02665637611616,2
Nieves Finlay,1.10558888692133,2
