ClientName,PriceAdjustment,TimePoint
Stormy Wolcott,1.05413600139293,42
Mirian Adan,0.974891456941266,42
Chuck Wheat,0.97010192465058,42
Fredericka Jose,1.04069703511672,42
Saul Hargrave,1.09046289218303,42
Eufemia Healey,0.937978896961197,42
Lynne Rinehart,0.922652904642291,42
Tonia Sheley,1.06698119177664,42
Sonia Headlee,0.942761475149939,42
Arline Ewin,1.06221676483284,42
Loris Arter,0.961440400742323,42
Alvina Chester,1.06411030830564,42
Kimberlee Parrott,0.97839570619947,42
Marion Mcateer,1.06318113674497,42
Angelic Loring,1.00956607415342,42
Shauna Diorio,0.862422754370148,42
Moshe Bellis,0.986885605025523,42
Caryn Bordelon,0.948943123725956,42
Raymonde Shomo,1.0873063693851,42
Margarette Gohr,1.04995619256262,42
Rosalind Ogden,1.06234046022302,42
Carolina Atwell,1.07080288722254,42
Joannie Lamy,1.14652351441144,42
Kacie Holub,1.10599625130778,42
Sherlyn Edelson,0.895289152985389,42
Sherice Erikson,0.980674453399851,42
Katelin Lundeen,1.03203303522191,42
Melida Thode,0.864994245004053,42
Prince Watkins,1.13022649103996,42
Annice Goulding,0.821764189493797,42
