ClientName,PriceAdjustment,TimePoint
Becky Correll,1.03342486477459,78
Charita Ochoa,1.03133858211655,78
Nicky Dunnigan,1.00653156124944,78
Winifred Ketelsen,0.842687729212329,78
Fernanda Greenhill,0.969276347266831,78
Gertrud Gangi,0.902838084439829,78
Angelic Loring,0.873384377437887,78
Chuck Wheat,1.1227998054067,78
Terri Bellino,0.907760987315049,78
Kristine Delong,1.07003772617821,78
Laila Beauchamp,1.15209677985102,78
Moshe Bellis,1.14876589081219,78
Justine Nino,1.04306959972551,78
Annice Muth,0.923467503228404,78
Lenora Coffey,1.00711519758716,78
Kaycee Hooser,1.13320029190903,78
Ricki Hegg,0.912966071595935,78
Danna Kidney,0.90148419960558,78
Terrilyn Keesler,0.918286545743974,78
Haley Oritz,1.06089748861441,78
Alexa Callihan,1.07146751547489,78
Verla Zeitler,1.03520672510899,78
Sherice Erikson,1.04952308364781,78
Candi Sturdevant,1.03754184615564,78
Diego Semple,0.915793112986596,78
Saul Hargrave,1.29160434274008,78
Clora Stoneman,1.12737247248423,78
Sonia Headlee,0.875115389103439,78
Twila Kaelin,0.950392946137795,78
Onie Hands,0.989693737346668,78
