ClientName,PriceAdjustment,TimePoint
Melida Thode,1.01067937150564,90
Gil Dowling,0.786770174292538,90
Claudie Whiteley,1.1125558907649,90
Winifred Ketelsen,1.02438858608408,90
Marketta Fowles,1.1354673849698,90
Donita Kuchta,1.10801127067401,90
Moshe Bellis,0.93306704598413,90
Alvina Chester,0.802121329666211,90
Warren Gundersen,0.988817251803055,90
Arletha Lopiccolo,0.97654387198524,90
Justine Nino,1.30540819857337,90
Tajuana Casterline,1.06649739074611,90
Myrta Wolfenbarger,0.901321594218171,90
Alessandra Lees,1.19509011165178,90
Kristine Delong,0.914234276543808,90
Deidre Espana,0.852554359738185,90
Lorina Chee,0.954714912733508,90
Jonah Sheckler,1.28072664967555,90
Nila Yarger,1.01172024271096,90
Margarette Gohr,0.828033211942141,90
Glady Glazer,1.12489361230468,90
Juliette Gale,1.04398547070156,90
Clora Stoneman,0.948266018481412,90
Eleanora Levalley,1.09386231234229,90
Geraldo Oyer,0.888749489018451,90
Cierra Gatton,1.0045414521216,90
Valeri Cleland,1.14088278623353,90
Chung Fusaro,0.872834165835811,90
Cleopatra Gothard,1.02030708559862,90
Ilana Brautigam,1.07688147162167,90
