ClientName,PriceAdjustment,TimePoint
Evonne Gideon,1.03092662508503,35
Lynda Pigg,1.09188347724833,35
Brady Tamashiro,0.897860853227039,35
Miles Hayles,1.07760851934221,35
Shaneka Raines,0.95351461450408,35
Elicia Salvador,0.942427709554902,35
Kit Resendez,0.952645229325905,35
Verla Zeitler,0.996465551052627,35
Serafina Hackworth,1.20613642697276,35
Juliette Gale,1.08110009276389,35
Becky Correll,1.03459856818169,35
Torri Siebert,0.933412747472317,35
Meg Quan,0.806522138953903,35
Arie Spada,0.937954857265518,35
Stormy Wolcott,0.931978615242109,35
Dennise Mecham,0.943139171281902,35
Prince Watkins,1.00719850868822,35
Julee Womack,0.796699292575208,35
Kimberley Schumaker,1.06271240110945,35
Kathy Rathburn,0.997554591303646,35
Magan Devries,0.980284910506275,35
Terrilyn Keesler,0.801283630870976,35
Corey Worley,1.16134151877213,35
Anne Ritzman,1.01738069776761,35
Lance Amon,1.23737254948796,35
Laila Beauchamp,1.12593463073763,35
Missy Bishop,1.04164841855176,35
Elliott Winebrenner,1.02069029897261,35
Riley Castellon,0.823457052728135,35
Eleanora Levalley,1.11701954425155,35
