ClientName,PriceAdjustment,TimePoint
Winifred Ketelsen,0.935398089888905,19
Warren Gundersen,0.909055366582334,19
Arie Spada,0.954529983309941,19
Harley Crawley,1.14491436485972,19
Elliott Winebrenner,1.15973350441343,19
Jolynn Muniz,0.894804963459825,19
Bernita Boulay,0.920856579908441,19
Winnifred Wilcoxon,1.02490367128843,19
Myrna Moller,0.98283566876885,19
Onie Hands,0.936037222967212,19
Bettye Weimer,0.906072548886421,19
Caryn Bordelon,1.10304122818734,19
Vicente Eger,1.05557948340822,19
Fernanda Greenhill,0.958880307299203,19
Iesha Mirabito,0.927221058684147,19
Emmitt Varnadoe,1.14687369180411,19
Glady Glazer,1.00802859862089,19
Lynda Pigg,0.988765820462913,19
Cleopatra Gothard,0.936907488402582,19
Vennie Almodovar,1.05991280883895,19
Sherice Erikson,0.848250297482634,19
Lance Amon,1.11342739169992,19
Marion Mcateer,0.872824004607256,19
Shauna Diorio,1.01220451699502,19
Staci Pecor,0.993810754421881,19
Marcell Hendershot,1.02732059504794,19
Burton Tulley,0.844430387168176,19
Nydia Horne,0.98164696648394,19
Margaret Lamark,0.987503645120649,19
Evonne Gideon,0.968462037443898,19
