ClientName,PriceAdjustment,TimePoint
Kacie Holub,1.00457086753028,23
Margarette Gohr,0.97856564441468,23
Sabrina Figgins,1.021959200298,23
Loris Arter,1.10995545412673,23
Kathy Rathburn,0.996700285268795,23
Fernanda Greenhill,0.850630285774829,23
Calista Yung,0.990770265123946,23
Kaycee Hooser,0.904318794024553,23
Kiara Zapata,0.835594360271857,23
Marylee Sahr,1.02387665527223,23
Jaleesa Claar,1.05770635527159,23
Geraldo Oyer,1.03927648068866,23
Anibal Oh,1.02624354215313,23
Elbert Kinghorn,1.01646708223523,23
Diego Semple,0.918394778071042,23
Jarvis Honeycutt,0.952523246440428,23
Shawna Casado,1.00061813805857,23
Shaneka Raines,1.05134686358589,23
Verla Zeitler,1.03493365287011,23
Abram Walston,0.911449701567783,23
Janeth Slye,1.06821637561608,23
Ulrike Woosley,1.03791981702739,23
Loree Gracia,0.983463707285065,23
Chuck Wheat,0.993687607297197,23
Alica Dais,0.932115921312752,23
Prince Watkins,0.884961729692011,23
Marketta Fowles,0.930338448422747,23
Amy Kenan,0.758781298404467,23
Tessa Knapper,0.984950599739397,23
Nelle Woodell,0.980388398308084,23
