ClientName,PriceAdjustment,TimePoint
Alica Dais,0.932315533386997,82
Candi Sturdevant,1.13430205254244,82
Justina Lain,0.861736517341087,82
Kirby Gilbreath,1.07743595296942,82
Dennise Mecham,1.10654510370602,82
Nicky Dunnigan,0.946101018406324,82
Kyra Chretien,0.897165261960765,82
Marketta Fowles,1.01294893342,82
Ara Dash,0.891554879743008,82
Moshe Bellis,1.13457701516266,82
Lance Lemieux,1.16351084641552,82
Tory Borkholder,0.973993101649383,82
Kit Resendez,1.11879724575402,82
Love Jesus,1.06111970540795,82
Caryn Bordelon,1.02972624913523,82
Sherril Bently,1.15334725497041,82
Onie Hands,1.13163174186741,82
Katelin Lundeen,1.1215771565882,82
Melida Thode,0.920828613091247,82
Elicia Salvador,1.00579314159088,82
Susanne Mcroy,1.12302639489265,82
Riley Castellon,1.03253168206782,82
Justine Nino,0.872272207491125,82
Lenora Coffey,0.966728135760951,82
Amy Kenan,1.01887670775972,82
Diego Semple,0.882736153128231,82
Chuck Wheat,0.888298948232822,82
Anibal Oh,0.80155265337417,82
Zachariah Speer,1.08023670219747,82
Evonne Gideon,1.06303561374749,82
