ClientName,PriceAdjustment,TimePoint
Margarette Gohr,0.984397875901416,36
Arie Spada,1.01872476691536,36
Clora Stoneman,0.893507171779494,36
Daniella Shahan,1.1875671153128,36
Laila Beauchamp,1.1240458100569,36
Anibal Oh,1.02235332983838,36
Alessandra Lees,1.15365676048339,36
Myriam Peed,0.842759318869656,36
Haley Oritz,0.778497849007056,36
Mavis Kaye,0.950543236852107,36
Ada Tarrance,0.907163517631007,36
Shaneka Raines,0.98434533854463,36
Kimberlee Parrott,1.0030495563504,36
Alica Dais,0.882241782514346,36
Nicol Mani,1.24906466231975,36
Alline Colclough,0.957811215319722,36
Geraldo Oyer,1.11641527348634,36
Grover Worm,1.17121055193353,36
Calista Yung,1.17530394022507,36
Twila Kaelin,1.0145201803226,36
Gil Dowling,1.0032709120757,36
Arline Ewin,0.931127073637381,36
Onie Hands,0.947908665891422,36
Elvira Pinkston,0.991530984435506,36
Shauna Diorio,0.990483680916071,36
Elliott Winebrenner,0.954868236139436,36
Diego Semple,0.819845212165327,36
Iesha Mirabito,0.929429957218884,36
Melonie Ahlquist,0.868383859826379,36
Porfirio Sytsma,0.969657633765407,36
