ClientName,PriceAdjustment,TimePoint
Gaylene Blanchette,1.07121417438833,59
Adrian Clapp,1.08227074436457,59
Abram Walston,0.913449641091162,59
Marketta Fowles,0.942069064698074,59
Shawna Casado,0.921109233067706,59
Chung Fusaro,1.06042536896483,59
Kacie Holub,0.982603682286735,59
Rosalind Ogden,0.844315884752068,59
Maren Peloquin,0.928669464251301,59
Nelle Woodell,0.924836971731141,59
Nicol Mani,0.930637539761132,59
Eleanora Levalley,1.06670125643704,59
Katelin Lundeen,0.910648165699191,59
Arie Spada,0.842911433111654,59
Loree Gracia,1.00850070446962,59
Alvina Chester,1.22426671044257,59
Gil Dowling,1.10405096109089,59
Fredericka Jose,0.948771140070045,59
Marcie Nolen,0.867417192372648,59
Daniella Shahan,0.901748297076799,59
Franklyn Esh,1.05604900935204,59
Hailey Syverson,0.943251737992191,59
Mayra Tu,1.19606250989427,59
Ricki Hegg,1.01234127927259,59
Marcell Hendershot,1.00116226091282,59
Susanne Mcroy,0.916357326208971,59
Grover Worm,0.893772959884689,59
Manda Fauntleroy,0.953308016364735,59
Kristine Delong,0.948310341723502,59
Valeri Cleland,0.949163496107441,59
