ClientName,PriceAdjustment,TimePoint
Vicente Eger,1.02042935276915,53
Vennie Almodovar,1.09626086545052,53
Kevin Ivester,1.08072603781366,53
Elicia Salvador,1.22580018980016,53
Meg Quan,1.12229448006317,53
Susanne Mcroy,1.01447754863398,53
Kimberley Schumaker,1.04046640348444,53
Ricki Hegg,0.965048998854706,53
Tessa Knapper,1.1688594256184,53
Jolynn Muniz,0.873300767139468,53
Margaret Lamark,1.05653328141551,53
Glady Glazer,0.994928280252707,53
Fernanda Greenhill,1.05318228697692,53
Mirian Adan,1.20198159708656,53
Melida Thode,0.916717886376277,53
Twila Kaelin,1.11669857112679,53
Miles Hayles,0.897394907726162,53
Nydia Horne,1.06067539389648,53
Laila Beauchamp,0.792817471064242,53
Nila Yarger,0.972415143524151,53
Amy Kenan,1.1249007948634,53
Jaleesa Claar,1.03144063591392,53
Gaylene Blanchette,0.983991907191083,53
Moshe Bellis,0.910121956877227,53
Onie Hands,1.12181085141976,53
Lenora Coffey,0.831788047645555,53
Daniella Shahan,1.05364863223506,53
Alexa Callihan,0.951344490368656,53
Kacie Holub,0.972027415774812,53
Shauna Diorio,0.994876097017073,53
