ClientName,PriceAdjustment,TimePoint
Zachariah Speer,0.875656575622456,32
Nydia Horne,1.2598989432621,32
Bernita Boulay,0.956321995876963,32
Jonathan New,0.983552606402694,32
Jonah Sheckler,1.14647057019569,32
Mirian Adan,0.858159266368222,32
Stormy Wolcott,0.915316802553048,32
Donita Kuchta,0.966471202147937,32
Warren Gundersen,0.933662133517574,32
Niesha Harshberger,0.980420414263201,32
Torri Siebert,1.00865388512851,32
Ivory Meas,0.746829963456523,32
Agnes Alcina,1.00823312819161,32
Eleanora Levalley,0.862603818409924,32
Bettye Weimer,0.971531356421073,32
Love Jesus,1.14147699543287,32
Arline Ewin,1.02703429405602,32
Moshe Bellis,1.02998191623247,32
Ada Tarrance,1.11188205391832,32
Sharolyn Rutherford,0.864906787820476,32
Janeth Slye,1.06646766213452,32
Alexa Callihan,1.15420558672177,32
Jo Cloninger,1.17260383643233,32
Sabrina Figgins,0.952734741248203,32
Heather Maughan,1.03661043260914,32
Glady Glazer,0.977960972481038,32
Marcie Nolen,1.09119309906549,32
Lorina Chee,1.0278850737799,32
Willow Hale,0.92956378386701,32
Taryn Dimaggio,0.942754798550559,32
