ClientName,PriceAdjustment,TimePoint
Winifred Ketelsen,0.879866733813008,68
Twila Kaelin,0.89616736098128,68
Geraldo Oyer,0.985914023430657,68
Niesha Harshberger,1.09174590414113,68
Donita Kuchta,0.89283032963248,68
Franklyn Esh,1.08973146513733,68
Elbert Kinghorn,0.870054518430982,68
Iona Thrailkill,1.04877158997387,68
Annice Muth,0.767143652276209,68
Nieves Finlay,0.927752715544479,68
Tory Borkholder,1.08172873150293,68
Fredericka Jose,0.980332651757376,68
Porfirio Sytsma,1.00084113531366,68
Vicente Eger,1.08449277217746,68
Staci Pecor,1.07208071943894,68
Alpha Zazueta,1.03853468314547,68
Julian Prevo,1.152691172485,68
Marion Mcateer,1.12326224086642,68
Kimberlee Parrott,0.925084660415935,68
Melida Thode,0.881452983533063,68
Marcell Hendershot,0.914941038034174,68
Deidre Espana,0.961180012316897,68
Phillip Clingman,1.07372880238483,68
Valeri Cleland,1.16374449507489,68
Helena Stoudemire,1.0297692259752,68
Riley Castellon,0.883680735675631,68
Rosina Lemmon,0.823917123855367,68
Bernita Boulay,1.03520234003083,68
Raymonde Shomo,0.980965716295095,68
Gertrud Gangi,0.771427570042261,68
