ClientName,PriceAdjustment,TimePoint
Lara Silverberg,0.904244861093001,77
Jarvis Honeycutt,0.833003976692869,77
Sabrina Figgins,0.843543198959537,77
Gilbert Woody,1.16946089746645,77
Odis Solan,0.749239464953605,77
Benjamin Cash,1.02768883169434,77
Marcie Nolen,1.03205399088078,77
Mayra Tu,0.994972528268079,77
Warren Gundersen,0.92850325624807,77
Iona Thrailkill,1.23798352771261,77
Mirian Adan,1.05666473869712,77
Maren Peloquin,0.988943177846023,77
Nydia Horne,0.953732264819623,77
Kathy Rathburn,1.01763886761567,77
Chung Fusaro,1.06020975824101,77
Zachariah Speer,0.943690122680272,77
Caryn Bordelon,0.960149492913052,77
Elvira Pinkston,0.869771721673261,77
Sixta Posada,0.956709952772863,77
Iesha Mirabito,1.12937379542058,77
Renee Saenz,0.926703712316728,77
Lynne Rinehart,0.875265511764335,77
Magan Devries,0.869931719091772,77
Rosalind Ogden,1.01430884223325,77
Jaleesa Claar,0.811351684873771,77
Torri Siebert,1.06519101888945,77
Gillian Hunger,0.92864598192152,77
Staci Pecor,0.962131092556884,77
Taryn Dimaggio,0.865182440341026,77
Heather Maughan,1.01048569894733,77
