ClientName,PriceAdjustment,TimePoint
Ciara Emory,0.989777263326757,10
Loris Arter,0.893889293693841,10
Mayra Tu,0.970746835506883,10
Emmitt Varnadoe,0.884553082360123,10
Candi Sturdevant,0.893185266487666,10
Twila Kaelin,0.966630752402824,10
Alvina Chester,0.848452807287546,10
Ivory Meas,1.01970243911618,10
Heather Maughan,1.10570539928642,10
Sharolyn Rutherford,1.12209007785702,10
Ulrike Woosley,1.00172692521208,10
Adrian Clapp,0.940851333034272,10
Lorina Chee,1.08827568786833,10
Winifred Ketelsen,1.07224333576711,10
Kristine Delong,1.06647692967265,10
Bettye Weimer,1.0815272317565,10
Nila Yarger,0.954711251560352,10
Brady Tamashiro,1.01848592718282,10
Alica Dais,0.969311107885064,10
Shawna Casado,0.912788378949117,10
Alpha Zazueta,0.973862076674158,10
Shaneka Raines,1.0321164960822,10
Janeth Slye,1.03122353966993,10
Tyesha Holloman,1.03737549750972,10
Ara Dash,1.04413834736267,10
Kyra Chretien,0.892491406224392,10
Lenora Coffey,0.805081070309863,10
Verla Zeitler,1.00961929159108,10
Glady Glazer,1.14495564636851,10
Myrna Moller,0.899561576167182,10
