ClientName,PriceAdjustment,TimePoint
Nieves Finlay,1.00176334898758,74
Danna Kidney,1.08990702038984,74
Chung Fusaro,1.16085925315872,74
Hailey Syverson,1.06195155909327,74
Arline Ewin,0.853026328059498,74
Bernita Boulay,1.11376564615284,74
Marketta Fowles,0.869589091149972,74
Lynne Rinehart,0.924661054494779,74
Jonathan New,0.876441606695919,74
Abram Walston,1.09630333227283,74
Tyesha Holloman,1.07415015523109,74
Nicky Dunnigan,1.11317417947582,74
Twila Kaelin,0.81381498699696,74
Kiara Zapata,0.94488678954676,74
Carolina Atwell,1.00119035496691,74
Laila Beauchamp,0.915997014986376,74
Chuck Wheat,0.90463075095717,74
Sharolyn Rutherford,0.913912013966527,74
Torri Siebert,0.993052967393472,74
Athena Sidle,1.10605360470819,74
Maren Peloquin,1.20248063190225,74
Nila Yarger,0.964286950450246,74
Marion Mcateer,0.940457783561691,74
Marylee Sahr,0.903122871747575,74
Sherice Erikson,1.02001258057528,74
Manda Fauntleroy,1.06282641183079,74
Cleopatra Gothard,0.934914973631572,74
Missy Bishop,0.97061006037784,74
Lance Amon,0.959838010016509,74
Ivory Meas,1.08207747421174,74
