ClientName,PriceAdjustment,TimePoint
Joannie Lamy,1.00557818769971,31
Kiara Zapata,1.03422388442725,31
Stormy Wolcott,0.959230790304812,31
Alvina Chester,0.939073256343433,31
Torri Siebert,0.974878827212092,31
Chuck Wheat,1.01933187011575,31
Riley Castellon,1.02626844716546,31
Deidre Espana,0.921254345478353,31
Jonah Sheckler,1.04979929823069,31
Kristine Delong,0.861553166479562,31
Geraldo Oyer,1.00695678794454,31
Evonne Gideon,0.888057926993937,31
Porfirio Sytsma,0.899496088042057,31
Justine Nino,0.771707234106624,31
Shauna Diorio,0.982447770580377,31
Harley Crawley,1.17373843763052,31
Alpha Zazueta,1.1721018215579,31
Onie Hands,1.0351062978703,31
Cleopatra Gothard,1.07782769729437,31
Twila Kaelin,1.16307582400251,31
Diego Semple,1.05979431199833,31
Love Jesus,0.922814104467704,31
Kirby Gilbreath,0.909714220825132,31
Moshe Bellis,0.997162683622181,31
Alica Dais,1.0537120760345,31
Iona Thrailkill,0.870096473390444,31
Kiersten Rockwell,1.02559347512939,31
Anibal Oh,0.913194436299822,31
Nicky Dunnigan,0.993973376548846,31
Tajuana Casterline,1.05312665881607,31
