ClientName,PriceAdjustment,TimePoint
Maren Peloquin,0.918878966058072,21
Kyra Chretien,1.1107215111892,21
Gillian Hunger,0.993289814532206,21
Winnifred Wilcoxon,0.978292408733608,21
Donita Kuchta,1.07935799199307,21
Glinda Tyrrell,1.0213394075786,21
Marketta Fowles,1.30533830663725,21
Terri Bellino,1.08325835675847,21
Nereida Heatley,1.01208577935463,21
Bettye Weimer,1.06568334031059,21
Charmain Hutchens,0.834070796704119,21
Porfirio Sytsma,1.07171204035995,21
Calista Yung,0.879752694288171,21
Ricki Hegg,0.935067705328001,21
Nila Yarger,1.05504552924637,21
Moshe Bellis,0.868929382018723,21
Katelin Lundeen,1.16250101545285,21
Zachariah Speer,0.993281696477342,21
Verla Zeitler,0.8915523767003,21
Jolynn Muniz,1.06183339778361,21
Arie Spada,1.05850487826979,21
Fredericka Jose,1.00860110981529,21
Agnes Alcina,1.19142020085454,21
Lance Lemieux,1.01812806437794,21
Caryn Bordelon,0.922863896696017,21
Kacie Holub,0.892769222808235,21
Geraldo Oyer,1.14084189906706,21
Kaycee Hooser,1.09672599447414,21
Fernanda Greenhill,1.15935030637392,21
Ada Tarrance,1.06686632880715,21
