ClientName,PriceAdjustment,TimePoint
Melonie Ahlquist,0.834120479427117,47
Taryn Dimaggio,0.892039750641655,47
Fernanda Greenhill,0.97559781412138,47
Evonne Gideon,0.952157281261655,47
Winnifred Wilcoxon,0.936491255879607,47
Charita Ochoa,1.01517769509711,47
Alica Dais,1.14161403560997,47
Hedwig Berkman,0.999745448442386,47
Raymonde Shomo,0.896098692088297,47
Glady Glazer,0.912528950246091,47
Arletha Lopiccolo,0.850777686931824,47
Onie Hands,0.859675589241226,47
Jolynn Muniz,0.805222755048407,47
Shonna Zimmerer,0.855550048847517,47
Juliette Gale,1.09194550141314,47
Margaret Lamark,0.966557903628474,47
Odis Solan,1.01663620095294,47
Claudie Whiteley,1.02510453854592,47
Nicol Mani,1.09186893892162,47
Ricki Hegg,1.00122325956503,47
Carolina Atwell,1.00795418349105,47
Anibal Oh,0.976278143776849,47
Franklyn Esh,0.969693187131617,47
Annice Goulding,0.995195745520466,47
Ciara Emory,0.943614990448879,47
Torri Siebert,1.06365925445095,47
Jonah Sheckler,0.922264579550836,47
Riley Castellon,0.893373278796386,47
Iesha Mirabito,1.02197690473964,47
Myriam Peed,0.920998753497558,47
