ClientName,PriceAdjustment,TimePoint
Serafina Hackworth,1.0467327154348,50
Tory Borkholder,0.995058357188306,50
Nydia Horne,1.00681455457988,50
Ivory Meas,0.90338315566682,50
Cherise Lim,1.05462318729879,50
Lynda Pigg,1.12885464489816,50
Gertrud Gangi,1.00529760162946,50
Onie Hands,1.00824877394154,50
Tessa Knapper,1.04700305080049,50
Maren Peloquin,0.935543855800885,50
Elvira Pinkston,0.831261987688652,50
Terrilyn Keesler,1.1126240575864,50
Merideth Parrish,1.06152507308414,50
Terri Bellino,1.07884633041617,50
Kimberlee Parrott,1.0086656170561,50
Ricki Hegg,1.03284755817209,50
Moshe Bellis,1.13400292417162,50
Porfirio Sytsma,0.853879926402689,50
Carolina Atwell,0.920064635323416,50
Milo Dunne,1.09169612252852,50
Grover Worm,1.06518777242881,50
Cierra Gatton,1.02959477012363,50
Kimberley Schumaker,1.08347796433043,50
Lasandra Ardoin,0.993113653620404,50
Kit Resendez,0.962545471048311,50
Elbert Kinghorn,0.918326921285858,50
Milford Brickey,1.13092826028865,50
Magan Devries,1.12241777408724,50
Verla Zeitler,0.83972856174316,50
Kiersten Rockwell,0.916452058501286,50
