ClientName,PriceAdjustment,TimePoint
Gil Dowling,0.889230562121172,86
Deidre Espana,0.911545597513967,86
Ivory Meas,1.01057752581025,86
Serafina Hackworth,1.17170542732281,86
Lorina Chee,1.10996122607069,86
Loree Gracia,1.12607312055206,86
Marcell Hendershot,0.779991250793104,86
Winifred Ketelsen,0.926174114747273,86
Arie Spada,1.05779085796965,86
Lara Silverberg,0.961127908068132,86
Laila Beauchamp,1.07500850509817,86
Brady Tamashiro,0.809092581639211,86
Elvira Pinkston,0.95069191257019,86
Loris Arter,0.916111356993984,86
Athena Sidle,1.06147500105178,86
Tyesha Holloman,1.02017208205032,86
Iona Thrailkill,0.824471864259892,86
Nydia Horne,1.0447513693695,86
Ada Tarrance,0.910966713076133,86
Sonia Headlee,1.03182088290307,86
Burton Tulley,0.955009578535481,86
Charmain Hutchens,1.0204220779773,86
Calista Yung,0.76315772316638,86
Caryn Bordelon,1.17453736422137,86
Alexa Callihan,1.10369787625125,86
Danna Kidney,1.05958542121775,86
Geraldo Oyer,1.13684427362929,86
Alessandra Lees,0.99069447986219,86
Meg Quan,0.904743688405938,86
Sixta Posada,1.13465171165895,86
