ClientName,PriceAdjustment,TimePoint
Ara Dash,0.923061671485512,28
Willow Hale,0.989485469763552,28
Dennise Mecham,1.08259535491742,28
Jonathan New,0.968703476641807,28
Brady Tamashiro,1.08637278343668,28
Maren Peloquin,1.10930947659157,28
Heather Maughan,0.997761481777373,28
Eleanora Levalley,0.943892144533979,28
Gertrud Gangi,1.04342925825117,28
Benjamin Cash,1.00095460166109,28
Adrian Clapp,1.03278923151054,28
Charmain Hutchens,1.09041077027134,28
Arletha Lopiccolo,1.04862263443031,28
Phillip Clingman,0.818917549891822,28
Melida Thode,1.06975129082848,28
Jo Cloninger,1.08156283646476,28
Chuck Wheat,1.12327823466209,28
Fernanda Greenhill,1.11312439660628,28
Magan Devries,1.05456808802494,28
Emmitt Varnadoe,1.00927877619523,28
Julian Prevo,0.950648395267421,28
Marcie Nolen,0.963948964298486,28
Shonna Zimmerer,1.067537007776,28
Sonia Headlee,0.909887338926556,28
Elliott Winebrenner,1.01465997801613,28
Glady Glazer,1.04079021068615,28
Janeth Slye,0.882238777705878,28
Shawna Casado,1.005809984323,28
Fredericka Jose,1.19630516677871,28
Raymonde Shomo,1.01432141196127,28
