ClientName,PriceAdjustment,TimePoint
Maren Peloquin,0.97353493682441,87
Gillian Hunger,0.973953457467851,87
Kiara Zapata,0.940253836972182,87
Renee Saenz,0.990763672394422,87
Katelin Lundeen,0.959101508142646,87
Lasandra Ardoin,0.904565049443178,87
Brady Tamashiro,1.04037451442429,87
Margaret Lamark,0.926346186398339,87
Sonia Headlee,0.979196526207221,87
Willow Hale,0.979768788273386,87
Lara Silverberg,1.03478274562332,87
Ada Tarrance,0.950612961210955,87
Fernanda Greenhill,0.946834594726537,87
Heather Maughan,1.00181854635695,87
Diego Semple,0.894815067415522,87
Love Jesus,1.01800825728086,87
Iesha Mirabito,0.865214335994206,87
Charita Ochoa,1.22246499114194,87
Mayra Tu,0.929726081010778,87
Elliott Winebrenner,0.92936913541367,87
Eleanora Levalley,1.06014155944359,87
Chuck Wheat,1.06714360507724,87
Loree Gracia,0.832614706466909,87
Deidre Espana,0.876708220033219,87
Burton Tulley,0.942730840744797,87
Terri Bellino,1.03561707138037,87
Kathy Rathburn,0.994342255026467,87
Meg Quan,1.09206692928331,87
Ilana Brautigam,0.997928931989225,87
Marketta Fowles,1.10499340298355,87
