ClientName,PriceAdjustment,TimePoint
Kirby Gilbreath,0.891989490164983,54
Evonne Gideon,1.02813379628475,54
Bettye Weimer,0.901126443612552,54
Elliott Winebrenner,1.04180873825725,54
Kristine Delong,0.899062511837724,54
Saul Hargrave,0.93432528729752,54
Tory Borkholder,1.16360876250952,54
Sharolyn Rutherford,1.00627654069602,54
Ciara Emory,1.09870629093236,54
Iona Thrailkill,1.11861000758283,54
Phillip Clingman,1.096293383707,54
Ivory Meas,1.00168162277973,54
Julian Prevo,1.05647258147503,54
Zachariah Speer,0.983844601798704,54
Winnifred Wilcoxon,0.987442148189278,54
Jolynn Muniz,1.16010492745139,54
Julee Womack,1.03803561168763,54
Deidre Espana,0.946181041712052,54
Vicente Eger,1.01861002221242,54
Margaret Lamark,0.988647929775735,54
Jonathan New,0.985974075152812,54
Diego Semple,1.07207742722149,54
Cherise Lim,1.10411671795191,54
Annice Muth,1.00494129905682,54
Rosalind Ogden,1.09354417131194,54
Gillian Hunger,0.84003745911875,54
Danna Kidney,0.895954823861586,54
Kathy Rathburn,0.831984159610544,54
Calista Yung,0.851095256186988,54
Charita Ochoa,0.967513068559948,54
