ClientName,PriceAdjustment,TimePoint
Vicente Eger,1.13623825247012,55
Hailey Syverson,1.00440513915543,55
Renee Saenz,0.856548792210289,55
Burton Tulley,0.998980790742289,55
Arie Spada,0.936417179225353,55
Magan Devries,1.12481065331959,55
Eleanora Levalley,1.10742000714787,55
Prince Watkins,1.06655987088424,55
Marylee Sahr,1.01771978791452,55
Lara Silverberg,1.08073739768953,55
Myrta Wolfenbarger,1.04421667677694,55
Lenora Coffey,1.1529978908239,55
Gertrud Gangi,0.895182652668382,55
Julian Prevo,0.928776686537548,55
Marcie Nolen,0.888245164959449,55
Marion Mcateer,0.950645419179469,55
Fernanda Greenhill,1.00182002092093,55
Athena Sidle,1.12287994548683,55
Raymonde Shomo,0.944797407854054,55
Saul Hargrave,0.849678984875461,55
Elvira Pinkston,0.891921544436771,55
Milo Dunne,1.05150220977883,55
Nicol Mani,1.05496024563685,55
Tory Borkholder,1.10891723638618,55
Candi Sturdevant,1.09843082054592,55
Mavis Kaye,0.789957221432143,55
Kiersten Rockwell,1.0967064569938,55
Daniella Shahan,0.859304474372008,55
Carolina Atwell,0.934761003316158,55
Glinda Tyrrell,1.02765466326772,55
