ClientName,PriceAdjustment,TimePoint
Myrna Moller,0.89202426000665,70
Angelic Loring,1.12793238305284,70
Ciara Emory,0.956247242583911,70
Prince Watkins,1.00796221667467,70
Chung Fusaro,0.970284578936898,70
Mirian Adan,0.993390229097234,70
Fredericka Jose,1.11936519148398,70
Alexa Callihan,1.08231085444805,70
Torri Siebert,1.11743856428945,70
Charmain Hutchens,1.05796182711776,70
Hailey Syverson,0.983173371839149,70
Stormy Wolcott,1.03196826885003,70
Rosina Lemmon,1.0161515564041,70
Meg Quan,1.03209778053812,70
Valeri Cleland,0.958750491353025,70
Annice Goulding,1.14214490860515,70
Lara Silverberg,0.977819561390657,70
Sharolyn Rutherford,1.06039194291384,70
Ilana Brautigam,0.857958245951627,70
Marylee Sahr,0.916111183630592,70
Claudie Whiteley,1.08828621962512,70
Sherril Bently,1.02905493816579,70
Nieves Finlay,0.951220973498614,70
Serafina Hackworth,0.681849974437225,70
Susanne Mcroy,0.942747604954961,70
Lenora Coffey,1.03570286975404,70
Riley Castellon,0.96616050654419,70
Onie Hands,0.887324885889081,70
Ricki Hegg,1.00131030094389,70
Lance Lemieux,0.918739942916183,70
