ClientName,PriceAdjustment,TimePoint
Inga Mcmonagle,1.04523880611551,25
Gaylene Blanchette,0.987136624474268,25
Torri Siebert,0.756406003238554,25
Agnes Alcina,1.05827498761378,25
Shaneka Raines,1.02627078844956,25
Tory Borkholder,0.902785348984049,25
Hedwig Berkman,1.10114013701488,25
Corey Worley,0.955762200980407,25
Ada Tarrance,1.16711762994503,25
Janeth Slye,0.951677907447506,25
Kyra Chretien,0.983416879884133,25
Kirby Gilbreath,0.893240208306049,25
Marylee Sahr,0.94247546956066,25
Teressa Beveridge,0.818179838272175,25
Raymonde Shomo,0.984152637502976,25
Missy Bishop,1.05170567107528,25
Fernanda Greenhill,0.98044630628508,25
Geraldo Oyer,0.853721517343954,25
Elvira Pinkston,1.04549120133752,25
Jonah Sheckler,0.825888316025991,25
Niesha Harshberger,1.0735667093645,25
Arie Spada,1.21390171098088,25
Phillip Clingman,1.02756822031325,25
Abram Walston,1.1975258800039,25
Serafina Hackworth,0.897052079799731,25
Willow Hale,0.989998261901537,25
Amy Kenan,0.867581523582331,25
Candi Sturdevant,1.02125969659675,25
Tajuana Casterline,1.09330535536997,25
Ciara Emory,1.04968316927594,25
