ClientName,PriceAdjustment,TimePoint
Glinda Tyrrell,0.857930279013074,76
Hedwig Berkman,1.09465262935932,76
Chung Fusaro,1.13504321965991,76
Odis Solan,0.828265087636348,76
Ricki Hegg,1.0579150215335,76
Mayra Tu,0.968892283140073,76
Evonne Gideon,1.04775702854114,76
Benjamin Cash,0.888184751414361,76
Nydia Horne,0.985060101484816,76
Missy Bishop,1.08365122196122,76
Charita Ochoa,1.05441520762881,76
Janeth Slye,0.981162490989162,76
Jo Cloninger,1.03719372868469,76
Adrian Clapp,1.0606593647883,76
Ulrike Woosley,0.890091188914789,76
Loree Gracia,1.00270295605392,76
Kevin Ivester,1.00670699681124,76
Franklyn Esh,0.951517143365007,76
Milo Dunne,0.906170393006836,76
Raymonde Shomo,0.982037447603708,76
Marion Mcateer,1.14131314734269,76
Jaleesa Claar,1.01152348200482,76
Arie Spada,1.02727451364157,76
Nila Yarger,1.06957356894804,76
Kristine Delong,0.853483462007943,76
Tyesha Holloman,1.03779417190333,76
Claudie Whiteley,0.923695928755484,76
Ara Dash,1.06843951348903,76
Heather Maughan,1.02046834287778,76
Arline Ewin,1.01140277995119,76
