ClientName,PriceAdjustment,TimePoint
Kyra Chretien,0.972043488397808,64
Ivory Meas,0.856761711867386,64
Niesha Harshberger,0.951341530020422,64
Grover Worm,0.904426239282248,64
Iona Thrailkill,1.05546502961881,64
Tory Borkholder,0.900860776859089,64
Missy Bishop,1.01350975758132,64
Ulrike Woosley,0.93738583750764,64
Warren Gundersen,0.879561923556719,64
Kirby Gilbreath,1.13806594645176,64
Jonathan New,0.977104194676174,64
Helena Stoudemire,0.860018583750683,64
Nydia Horne,1.04423879298795,64
Ricki Hegg,1.16998955236746,64
Clora Stoneman,0.96479638979864,64
Maren Peloquin,1.0746259028971,64
Kit Resendez,1.12636152482108,64
Glinda Tyrrell,1.00410899645999,64
Tyesha Holloman,1.03939284389766,64
Taryn Dimaggio,1.08961301242625,64
Kathy Rathburn,0.874067164409068,64
Burton Tulley,1.00389705178976,64
Myrna Moller,1.06811899426221,64
Benjamin Cash,1.01751064010535,64
Shonna Zimmerer,0.820364722626767,64
Arie Spada,0.913575219007656,64
Love Jesus,0.912740579753367,64
Dennise Mecham,0.942777557032765,64
Milford Brickey,1.09186143051712,64
Evonne Gideon,0.813028658361926,64
