ClientName,PriceAdjustment,TimePoint
Teressa Beveridge,1.00986076169538,44
Elliott Winebrenner,1.10341709371479,44
Raymonde Shomo,1.04207331311852,44
Agnes Alcina,1.10699740063497,44
Odis Solan,1.26381125075438,44
Gertrud Gangi,1.12411199072352,44
Chung Fusaro,1.08550832852905,44
Marcie Nolen,1.0227156090599,44
Lasandra Ardoin,0.958625479750234,44
Deidre Espana,1.07362257706958,44
Gaylene Blanchette,1.05553687431877,44
Geraldo Oyer,0.981845696586595,44
Jaleesa Claar,0.991622403203839,44
Annice Goulding,0.962728079113425,44
Prince Watkins,1.04753458089662,44
Ilana Brautigam,1.12742652660463,44
Stormy Wolcott,1.01989528076322,44
Cherise Lim,0.876116723059743,44
Chuck Wheat,0.989718658562983,44
Mayra Tu,0.950546133278533,44
Myrna Moller,0.865042198396682,44
Myrta Wolfenbarger,1.06192962778476,44
Vennie Almodovar,0.956668017449227,44
Staci Pecor,0.924868825200223,44
Tyesha Holloman,0.966508277545154,44
Abram Walston,1.06593316825633,44
Heather Maughan,0.953361911205696,44
Elbert Kinghorn,0.988460164927833,44
Iesha Mirabito,1.12665276876598,44
Justine Nino,1.0147703032784,44
